date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2002-08-08,35.447469,19951000.0,0.0,707212460.83,0.0,0.0,-0.34446577511933635,10547788.98328,6989971.966198
2002-08-09,35.949452,19951000.0,0.0,717227522.17,0.0,0.0,-0.33890890495314413,10547788.98328,6989971.966198
2002-08-12,36.255555,19952605.0,1605.0,723392762.75,58190.165775,8.044062474967026e-05,-0.33138058018716743,10546518.433155,6992881.474486751
2002-08-13,35.721242,19952605.0,0.0,712731824.29,0.0,0.0,-0.32863117222907434,10546518.433155,6992881.474486751
2002-08-14,35.726148,19952605.0,0.0,712829721.43,0.0,0.0,-0.3237992227658543,11638.033155000001,6992881.474486751
2002-08-15,36.3789,19952605.0,0.0,725853827.63,0.0,0.0,-0.3191748316786098,11638.033155000001,6992881.474486751
2002-08-16,35.785634,19954600.0,1995.0,714088010.34,71392.33983,9.997694793392181e-05,-0.3118160159478515,25916.501121,6996451.091478249
2002-08-19,36.816678,21954600.0,2000000.0,808295444.39,73633356.0,0.0910970815325691,2.2368854658731365,14740949.667965999,10675097.333478251
2002-08-20,37.601946,21954600.0,0.0,825535677.39,0.0,0.0,-0.3497847134628448,14740949.667965999,10675097.333478251
2002-08-21,37.875225,21954600.0,0.0,831535425.34,0.0,0.0,-0.3451834056340744,14740949.667965999,7390496.8334782515
2002-08-22,38.336299,21954600.0,0.0,841658113.83,0.0,0.0,-0.34075948267599376,14740949.667965999,7390496.8334782515
2002-08-23,38.363697,21954600.0,0.0,842259615.43,0.0,0.0,-0.3365018080765032,14726671.2,6327931.18347825
2002-08-26,38.304086,21956750.0,2150.0,841033250.88,82353.7849,9.791977286728033e-05,-0.3295350125775774,16470.75698,6329211.86034525
2002-08-27,38.362765,21956750.0,0.0,842321645.7,0.0,0.0,-0.32851692843153246,16470.75698,6329211.86034525
2002-08-28,36.988152,21956750.0,0.0,812139613.06,0.0,0.0,-0.3246992461314027,16470.75698,6329211.86034525
2002-08-29,35.631052,21956750.0,0.0,782342101.37,0.0,0.0,-0.32101190452197226,16470.75698,6329211.86034525
2002-08-30,35.922584,21956750.0,0.0,788743196.55,0.0,0.0,-0.31744763872988135,16470.75698,6329211.86034525
2002-09-02,35.898396,21958625.0,1875.0,788279406.58,67309.4925,8.538786112912232e-05,-0.31137052399634124,13461.8985,6329350.1891502505
2002-09-03,34.566834,21958625.0,0.0,759040155.35,0.0,0.0,-0.31072040886648344,13461.8985,6329350.1891502505
2002-09-04,34.166614,21958625.0,0.0,750251859.12,0.0,0.0,-0.3074863570523257,13461.8985,3695630.08915025
2002-09-05,33.007439,21958625.0,0.0,724797973.39,0.0,0.0,-0.30435139616502366,13461.8985,3695630.08915025
2002-09-06,34.049408,21958625.0,0.0,747678187.94,0.0,0.0,-0.30131055972825255,13461.8985,3695630.08915025
2002-09-09,33.646959,21960780.0,2155.0,738913456.15,72509.196645,9.812948463924114e-05,-0.2951945692695212,14501.839329,3696346.04069375
2002-09-10,34.394101,21960780.0,0.0,755321295.17,0.0,0.0,-0.29555635472711256,14501.839329,3696346.04069375
2002-09-11,35.556279,21960780.0,0.0,780843620.09,0.0,0.0,-0.29277067416090846,14501.839329,3696346.04069375
2002-09-12,34.427687,21960780.0,0.0,756058870.41,0.0,0.0,-0.2900624128652611,14501.839329,3696346.04069375
2002-09-13,32.920259,21960780.0,0.0,722954567.03,0.0,0.0,-0.28742804549940637,14501.839329,3692776.42370225
2002-09-16,33.093935,21963050.0,2270.0,726843754.4,75123.23245000001,0.0001033554075346128,-0.2813868833335495,15024.646490000003,14864.785324749999
2002-09-17,33.021124,21963050.0,0.0,725244587.62,0.0,0.0,-0.28243119500315034,15024.646490000003,14864.785324749999
2002-09-18,31.486082,21963050.0,0.0,691530400.7,0.0,0.0,-0.27999885498281735,15024.646490000003,14864.785324749999
2002-09-19,30.233119,21963050.0,0.0,664011496.94,0.0,0.0,-0.2776283683289462,15024.646490000003,14864.785324749999
2002-09-20,30.286719,21963050.0,0.0,665188729.93,0.0,0.0,-0.2753171543955343,15024.646490000003,14864.785324749999
2002-09-23,29.345572,21965125.0,2075.0,644579163.61,60892.0619,9.446793402220878e-05,-0.26975788088946634,12178.41238,13791.69917475
2002-09-24,27.826336,20465125.0,-1500000.0,569469450.95,-41739504.0,-0.07329542248555976,-2.692175640287403,-8335722.38762,-2073183.50082525
2002-09-25,28.829924,20465125.0,0.0,590007996.42,0.0,0.0,-0.2160921073708331,-8335722.38762,-2073183.50082525
2002-09-26,30.124339,20465125.0,0.0,616498370.76,0.0,0.0,-0.21444647214355061,-8335722.38762,-2073183.50082525
2002-09-27,29.461829,20465125.0,0.0,602940009.66,0.0,0.0,-0.21283789139334944,-8335722.38762,-2073183.50082525
2002-09-30,27.256088,22466351.0,2001226.0,612344846.73,54545591.963888,0.08907659181777793,2.684835447350521,2561217.5927775996,650730.6227441498
2002-10-01,27.242285,22466351.0,0.0,612034742.31,0.0,0.0,-0.23984532463548516,10909118.3927776,650730.6227441498
2002-10-02,27.968122,22466351.0,0.0,628341643.15,0.0,0.0,-0.23810107841843578,10909118.3927776,650730.6227441498
2002-10-03,28.268136,22466351.0,0.0,635081867.65,0.0,0.0,-0.236394368910065,10909118.3927776,650730.6227441498
2002-10-04,27.126911,22466351.0,0.0,609442698.34,0.0,0.0,-0.23472386789402053,10909118.3927776,650730.6227441498
2002-10-07,26.384241,22468500.0,2149.0,592814316.59,56699.733909,9.564501450496254e-05,-0.2298862386734719,11339.946781800001,649940.1496073497
2002-10-08,26.071476,22468500.0,0.0,585786955.54,0.0,0.0,-0.23153182369809872,11339.946781800001,649940.1496073497
2002-10-09,25.111914,22468500.0,0.0,564227041.05,0.0,0.0,-0.22996226926368749,11339.946781800001,649940.1496073497
2002-10-10,25.373694,22468500.0,0.0,570108838.58,0.0,0.0,-0.22842422833355486,11339.946781800001,649940.1496073497
2002-10-11,28.474801,22468500.0,0.0,639786073.15,0.0,0.0,-0.22691665965316954,11339.946781800001,649940.1496073497
2002-10-14,28.322388,26470100.0,4001600.0,749696431.06,113334867.8208,0.15117434620911188,4.354343364632883,22666973.56416,6312927.37902485
2002-10-18,30.557358,26472702.0,2602.0,808935831.35,79510.245516,9.828992910761363e-05,-0.24917725114164863,22682875.6132632,6316902.89130065
2002-10-21,31.146483,26472702.0,0.0,824531554.42,0.0,0.0,-0.25056934477138265,22682875.6132632,6316902.89130065
2002-10-22,31.686738,26472702.0,0.0,838833574.87,0.0,0.0,-0.24897852492278738,22682875.6132632,6316902.89130065
2002-10-23,30.459262,26472702.0,0.0,806338963.55,0.0,0.0,-0.247417646718497,22682875.6132632,6316902.89130065
2002-10-24,30.714945,26472702.0,0.0,813107589.28,0.0,0.0,-0.24588578191506139,15902.049103199999,6313858.28820565
2002-10-25,30.567654,26472737.0,35.0,809209464.15,1069.86789,1.3221149002796175e-06,-0.24434084723217092,213.973578,8400886.98160015
2002-10-28,31.673545,26975337.0,502600.0,854404537.35,15919123.717,0.01863183424373466,0.3412113539984226,3184038.716978,9196843.16745015
2002-10-29,31.082756,26975337.0,0.0,838467806.34,0.0,0.0,-0.24812032022611263,3184038.716978,9196843.16745015
2002-10-30,30.102896,26975337.0,0.0,812035765.19,0.0,0.0,-0.2466521061387869,3184038.716978,9196843.16745015
2002-10-31,31.28865,29875337.0,2900000.0,934758950.88,90737085.0,0.09707003598583182,2.726153352405179,21331455.716978002,11006417.81925575
2002-11-01,30.515755,29878000.0,2663.0,911749739.81,81263.455565,8.912912394352263e-05,-0.2636792849762528,21347494.434513003,11010480.992034
2002-11-04,32.496213,29878000.0,0.0,970921863.11,0.0,0.0,-0.2649034632576535,18163669.691113003,11010480.992034
2002-11-05,32.847186,31878000.0,2000000.0,1047102607.82,65694372.0,0.06273919242429492,1.6558518132670783,31302544.091113,14295199.592034
2002-11-06,32.556961,31878000.0,0.0,1037850798.49,0.0,0.0,-0.27871391118029415,31302544.091113,14295199.592034
2002-11-07,31.393469,31878000.0,0.0,1000760999.07,0.0,0.0,-0.2771442995531742,13155127.091113,14292364.60533855
2002-11-08,31.158536,31878000.0,0.0,993271813.07,0.0,0.0,-0.2756009326093772,13138874.4,14292364.60533855
2002-11-11,30.034833,31881240.0,3240.0,957547719.39,97312.85892,0.00010162716379502483,-0.2709200356024969,13158336.971784,14297230.248284549
2002-11-12,30.207796,31881240.0,0.0,963061982.32,0.0,0.0,-0.2726253073411879,19462.571784,14297230.248284549
2002-11-13,29.967596,31881240.0,0.0,955404106.0,0.0,0.0,-0.2711562241452714,19462.571784,14297230.248284549
2002-11-14,31.247042,32231240.0,350000.0,1007130912.89,10936464.7,0.010859029903686902,0.07351879445242132,2206755.511784,9177310.092244549
2002-11-15,31.619717,32231240.0,0.0,1019142693.84,0.0,0.0,-0.27182717782264343,2206755.511784,9173334.57996875
2002-11-18,31.834342,32234000.0,2760.0,1026148179.34,87862.78392,8.562387546846476e-05,-0.26767489488308377,2204865.4967839997,9177727.71916475
2002-11-19,31.130116,32234000.0,0.0,1003448173.41,0.0,0.0,-0.26903531028702293,2204865.4967839997,9177727.71916475
2002-11-20,30.925077,32234000.0,0.0,996838925.21,0.0,0.0,-0.2676573301316108,2204865.4967839997,9177727.71916475
2002-11-21,32.304578,32234000.0,0.0,1041305770.53,0.0,0.0,-0.2663003239397071,17572.556784,9177727.71916475
2002-11-22,32.755632,32234000.0,0.0,1055845029.18,0.0,0.0,-0.2649637646434597,17572.556784,9177674.22577025
2002-11-25,32.81601,32237000.0,3000.0,1057889711.01,98448.03,9.306076897752283e-05,-0.2606100991374361,19689.606,8386640.44142025
2002-11-26,32.49541,30737000.0,-1500000.0,998811407.85,-48743115.0,-0.048801119627700694,-1.8339764759753636,-9728933.394,5949484.69142025
2002-11-27,32.23473,30737000.0,0.0,990798901.3,0.0,0.0,-0.24236623867373247,-9728933.394,5949484.69142025
2002-11-28,33.163003,30737000.0,0.0,1019331226.8,0.0,0.0,-0.24120722116557947,-9728933.394,1412630.44142025
2002-11-29,33.42915,30740000.0,3000.0,1027612074.77,100287.45,9.75927127193852e-05,-0.23687313502280025,-9708875.904,1413581.641142
2002-12-02,34.368951,30740000.0,0.0,1056501543.69,0.0,0.0,-0.2389687826254113,-9728565.51,1413581.641142
2002-12-03,33.00216,30740000.0,0.0,1014486386.85,0.0,0.0,-0.2378578963020638,20057.489999999998,-1871136.958858
2002-12-04,32.474537,30740000.0,0.0,998267278.85,0.0,0.0,-0.23676236764255296,20057.489999999998,-1871136.958858
2002-12-05,32.473711,31240000.0,500000.0,1014478741.76,16236855.5,0.016005121479264302,0.2970277275095833,3267428.59,-1059294.1838580002
2002-12-06,31.140923,32740000.0,1500000.0,1019553832.68,46711384.5,0.045815515574311974,1.2829472027615498,12589648.0,1276275.041142
2002-12-09,31.306708,32043100.0,-696900.0,1003163965.18,-21817644.8052,-0.021748832257232457,-0.9706896390203341,8226119.0389600005,180527.1579359999
2002-12-10,30.753805,32043100.0,0.0,985447254.57,0.0,0.0,-0.24138414748899237,8226119.0389600005,180527.15793599992
2002-12-11,31.161447,32043100.0,0.0,998509375.39,0.0,0.0,-0.240317091422127,8226119.0389600005,180527.15793599992
2002-12-12,30.991349,32043100.0,0.0,993058881.29,0.0,0.0,-0.23926406944467052,4978747.93896,-366296.07706400007
2002-12-13,30.278593,32043100.0,0.0,970219972.94,0.0,0.0,-0.23926406944467052,-4363528.9610399995,-366296.07706400007
2002-12-16,31.007684,32046100.0,3000.0,993675338.11,93023.05200000001,9.361513608351458e-05,-0.21740066574110045,18604.6104,-366038.0636600001
2002-12-17,31.521031,32046100.0,0.0,1010126110.89,0.0,0.0,-0.22102295041703235,18604.6104,-366038.0636600001
2002-12-18,30.538865,32546100.0,500000.0,993920952.73,15269432.5,0.015362823832277094,0.3772903258776308,3072491.1103999997,397433.5613399999
2002-12-19,29.578406,32546100.0,0.0,962661766.54,0.0,0.0,-0.21823361963635993,3072491.1103999997,397433.5613399999
2002-12-20,29.358067,34400000.0,1853900.0,1009917504.11,54426920.411299996,0.05389244189728573,1.8273983635903537,13957875.192659998,3118779.581905
2002-12-23,29.410389,34400000.0,0.0,1011717377.87,0.0,0.0,-0.2323315257273836,13939270.582260001,3113857.1804049993
2002-12-27,29.045347,34750000.0,350000.0,1009325825.62,10165871.45,0.010071942272709999,0.14942296519746745,15972444.872259999,6059306.502905
2002-12-30,28.593804,34753150.0,3150.0,993724759.9,90070.4826,9.063926575510097e-05,-0.23213679823768318,12936572.46878,6063810.027035
2003-01-02,29.428318,34753150.0,0.0,1022726754.52,0.0,0.0,-0.23560145330725993,12936572.46878,6063810.027035
2003-01-03,30.72128,35753150.0,1000000.0,1098382537.92,30721280.0,0.02796956337104256,0.8224429345684067,8195444.38652,7594859.654535
2003-01-06,30.301764,35756000.0,2850.0,1083469882.43,86360.02739999999,7.970690168730138e-05,-0.2408146973337279,8212716.392,7599177.655904999
2003-01-07,30.691951,35756000.0,0.0,1097421386.74,0.0,0.0,-0.2438534277818872,6179542.102,7599177.655904999
2003-01-08,29.990437,35756000.0,0.0,1072338081.45,0.0,0.0,-0.2438534277818872,6161528.00548,7599177.655904999
2003-01-09,29.662814,35756000.0,0.0,1060623582.62,0.0,0.0,-0.2438534277818872,6161528.00548,6787334.880905
2003-01-10,30.119605,35756000.0,0.0,1076956600.46,0.0,0.0,-0.2438534277818872,17272.00548,4451765.655904999
2003-01-13,30.646324,35759500.0,3500.0,1095897222.2,107262.134,9.787608894990408e-05,-0.2401549362262151,21452.4268,5548011.002865
2003-01-14,30.589333,35759500.0,0.0,1093859248.38,0.0,0.0,-0.24388637355833112,21452.4268,5548011.002865
2003-01-15,30.445886,35759500.0,0.0,1088729653.43,0.0,0.0,-0.24388637355833112,21452.4268,5548011.002865
2003-01-16,30.352072,35759500.0,0.0,1085374910.31,0.0,0.0,-0.24385238953919927,21452.4268,5548011.002865
2003-01-17,29.280521,35759500.0,0.0,1047056794.84,0.0,0.0,-0.24385238953919927,21452.4268,5548011.002865
2003-01-20,28.842152,35763000.0,3500.0,1031481873.05,100947.53199999999,9.786651092714517e-05,-0.22020917692259304,20189.5064,5548407.226864999
2003-01-21,28.586999,35763000.0,0.0,1022356858.54,0.0,0.0,-0.22422582528682436,20189.5064,5548407.226864999
2003-01-22,27.609141,35763000.0,0.0,987385723.86,0.0,0.0,-0.21418278068164368,20189.5064,4784935.601864999
2003-01-23,28.010289,36263000.0,500000.0,1015737093.78,14005144.5,0.013788158949557271,0.34975635821964435,2821218.4063999997,5485192.826865
2003-01-24,27.424426,36263000.0,0.0,994491958.07,0.0,0.0,-0.2188214178905888,2821218.4063999997,2763846.8063000003
2003-01-27,26.819835,36266365.0,3365.0,972657917.66,90248.744775,9.278569899694904e-05,-0.2150286290798274,2819078.6489549996,2768359.24353875
2003-01-28,26.178072,37766365.0,1500000.0,988650605.08,39267108.0,0.03971788192737976,1.3940051040030617,10672500.248955,4223421.07103875
2003-01-29,25.918758,37766365.0,0.0,978857279.92,0.0,0.0,-0.230628072012481,10672500.248955,4218917.546908749
2003-01-30,26.753293,37766365.0,0.0,1010374637.0,0.0,0.0,-0.2305911057815161,7871471.348955,4218917.546908749
2003-01-31,26.776415,37766365.0,0.0,1011247851.41,0.0,0.0,-0.2305911057815161,7871471.348955,2682853.54690875
2003-02-03,27.127036,37770500.0,4135.0,1024601705.3,112170.29386,0.00010947697361791617,-0.20773526276642607,7875855.658772001,2684144.06023175
2003-02-04,26.201654,37770500.0,0.0,989649587.01,0.0,0.0,-0.21237438078954407,22434.058772,2684144.06023175
2003-02-05,26.400391,37770500.0,0.0,997155959.5,0.0,0.0,-0.21237438078954407,22434.058772,2684144.06023175
2003-02-06,25.949942,37770500.0,0.0,980142280.59,0.0,0.0,-0.2123446936910048,22434.058772,2684144.06023175
2003-02-07,26.066555,37770500.0,0.0,984546813.35,0.0,0.0,-0.2123446936910048,22434.058772,2684144.06023175
2003-02-10,25.328146,37774100.0,3600.0,956747919.7,91181.3256,9.530339572474954e-05,-0.2083413507024601,18236.26512,2683340.0198117504
2003-02-11,26.214449,37774100.0,0.0,990227218.93,0.0,0.0,-0.21237986377422677,18236.26512,2683340.0198117504
2003-02-12,25.677946,37774100.0,0.0,969961307.16,0.0,0.0,-0.21234296976473216,18236.26512,2683340.0198117504
2003-02-13,25.372863,37774100.0,0.0,958437059.4,0.0,0.0,-0.1912520432309811,18236.26512,2683340.0198117504
2003-02-14,25.738704,37774100.0,0.0,972256392.87,0.0,0.0,-0.1912520432309811,18236.26512,2683340.0198117504
2003-02-17,26.635281,37777600.0,3500.0,1006216993.75,93223.4835,9.264749460508701e-05,-0.1871206912454284,18644.6967,2682953.8173867497
2003-02-18,26.940214,37777600.0,0.0,1017736645.66,0.0,0.0,-0.1912880382158823,18644.6967,2682953.8173867497
2003-02-19,26.488177,37777600.0,0.0,1000659760.68,0.0,0.0,-0.1912880382158823,18644.6967,2682953.8173867497
2003-02-20,25.922842,37777600.0,0.0,979302771.15,0.0,0.0,-0.19124999573024706,18644.6967,1982696.59238675
2003-02-21,25.748527,37777600.0,0.0,972717565.48,0.0,0.0,-0.19124999573024706,18644.6967,1982696.59238675
2003-02-24,25.600031,37779100.0,1500.0,967146142.59,38400.046500000004,3.970449222613386e-05,-0.18947949733265906,7680.009300000001,1980104.1574730002
2003-02-25,24.495725,37784000.0,4900.0,925546475.49,120029.0525,0.00012968452225638327,-0.18548247482489666,31685.819800000005,22750.210098
2003-02-26,24.372566,37784000.0,0.0,920893050.21,0.0,0.0,-0.1913158020590838,31685.819799999997,22750.210098
2003-02-27,24.392564,37784000.0,0.0,921648637.01,0.0,0.0,-0.19128262601033902,31685.819799999997,22750.210098
2003-02-28,25.276879,37784000.0,0.0,955061591.36,0.0,0.0,-0.19128262601033902,31685.819799999997,22750.210098
2003-03-03,25.591882,37784000.0,0.0,966963654.16,0.0,0.0,-0.19128262601033902,24005.8105,17141.695405
2003-03-04,24.582072,37786500.0,2500.0,928870479.24,61455.18,6.616119402382398e-05,-0.18833234752044511,12291.035999999996,20214.454405000004
2003-03-05,24.722306,37786500.0,0.0,934169408.54,0.0,0.0,-0.19130833386943563,12291.035999999996,20214.454405000004
2003-03-06,24.27141,37786500.0,0.0,917131638.8,0.0,0.0,-0.19127020951533336,12291.035999999996,20214.454405000004
2003-03-07,23.937006,37786500.0,0.0,904495659.57,0.0,0.0,-0.19127020951533336,12291.035999999996,20214.454405000004
2003-03-10,23.216292,37786500.0,0.0,877262407.08,0.0,0.0,-0.19127020951533336,12291.035999999996,15655.388125000001
2003-03-11,22.711891,37790000.0,3500.0,858282374.01,79491.61850000001,9.261709305365957e-05,-0.187140199661872,15898.323699999999,19629.96905
2003-03-12,21.961422,37790000.0,0.0,829922126.05,0.0,0.0,-0.1913061930553203,15898.323699999999,19629.96905
2003-03-13,22.593739,37790000.0,0.0,853817392.73,0.0,0.0,-0.19126603932254713,15898.323699999999,19629.96905
2003-03-14,23.595044,37790000.0,0.0,891656716.26,0.0,0.0,-0.19126603932254713,15898.323699999999,19629.96905
2003-03-17,23.627354,37790000.0,0.0,892877694.75,0.0,0.0,-0.19126603932254713,15898.323699999999,14968.794875000001
2003-03-18,24.721786,37793500.0,3500.0,934322831.9,86526.251,9.260851607794259e-05,-0.1871364150172468,17305.2502,19295.107425000002
2003-03-19,25.851642,39793500.0,2000000.0,1028727299.13,51703284.0,0.050259465306039544,2.0152866228713293,10357962.0502,2604459.3074250002
2003-03-20,25.443164,40793500.0,1000000.0,1037915728.7,25443164.0,0.024513708865234966,0.8655423687210084,15446594.850200001,3876617.507425
2003-03-21,26.445036,42793500.0,2000000.0,1131675635.81,52890072.0,0.04673607023636573,1.8705536160438463,26024609.2502,6521121.107425
2003-03-24,25.721087,42797000.0,3500.0,1100785341.46,90023.8045,8.178143468062457e-05,-0.2652666690235235,26042614.0111,6523702.295325001
2003-03-25,25.398686,43797000.0,1000000.0,1112386272.08,25398686.0,0.022832613668009552,0.7658669701424916,31105045.960899998,7787635.1427
2003-03-26,25.967635,43797000.0,0.0,1137304512.66,0.0,0.0,-0.27711502347291783,20764389.1609,7787635.1427
2003-03-27,24.81175,43797000.0,0.0,1086680199.46,0.0,0.0,-0.25945694230784,15675756.3609,7787635.1427
2003-03-28,24.82644,43797000.0,0.0,1087323596.72,0.0,0.0,-0.25945694230784,5097741.960899999,7787635.1427
2003-03-31,23.962083,43799500.0,2500.0,1049527256.26,59905.2075,5.707827704586992e-05,-0.25670015508582167,5091718.2415,7790630.403074999
2003-04-01,23.895304,40299500.0,-3500000.0,962968809.87,-83633564.0,-0.08684971220541449,-4.1240944856400725,-16714731.7585,3605879.4440749995
2003-04-02,25.271688,41299500.0,1000000.0,1043708074.69,25271688.0,0.024213368290272298,0.8726807612288844,-11660394.1585,4869463.844075
2003-04-03,25.862482,41299500.0,0.0,1068107564.4,0.0,0.0,-0.21588683280578128,-11660394.1585,4869463.844075
2003-04-04,26.064634,41953825.0,654325.0,1093511088.9,17054741.64205,0.015596313393772664,0.4790849045361472,-8249445.830090001,5722200.9261775
2003-04-07,27.626192,41953825.0,0.0,1159024443.46,0.0,0.0,-0.22155807888003445,-8261426.871590001,5722200.9261775
2003-04-08,27.240684,41953825.0,0.0,1142850869.71,0.0,0.0,-0.22155807888003445,8465285.92841,5718226.345252501
2003-04-09,27.492236,41953825.0,0.0,1153404443.14,0.0,0.0,-0.22155807888003445,3410948.3284099987,5718226.345252501
2003-04-10,27.03066,41953825.0,0.0,1134039581.71,0.0,0.0,-0.20709979439649787,3410948.3284099987,5718226.345252501
2003-04-11,27.380009,41953825.0,0.0,1148696109.21,0.0,0.0,-0.20705162904112162,0.0,5718226.345252501
2003-04-14,27.201534,41958000.0,4175.0,1141321974.99,113566.40445,9.950426517547342e-05,-0.20148852312002233,22713.28088999851,5723904.665475001
2003-04-15,27.952323,41958000.0,0.0,1172823550.23,0.0,0.0,-0.2071003891360187,22713.28088999851,5719578.352925001
2003-04-16,28.293519,41958000.0,0.0,1187139488.71,0.0,0.0,-0.2071003891360187,22713.28088999851,3134414.1529250005
2003-04-17,28.276561,41958000.0,0.0,1186427932.73,0.0,0.0,-0.2071003891360187,22713.28088999851,1862255.9529250003
2003-04-22,28.231477,41958000.0,0.0,1184536326.98,0.0,0.0,-0.2070997408912305,22713.28088999851,-782247.6470749999
2003-04-23,29.255582,41958000.0,0.0,1227505723.89,0.0,0.0,-0.19891062851553465,0.0,-786748.8372999999
2003-04-24,28.844627,41958000.0,0.0,1210262874.21,0.0,0.0,-0.19891062851553465,0.0,-2056683.1373
2003-04-25,28.22837,43258000.0,1300000.0,1221102829.17,36696881.0,0.03005224467864296,1.4731816480407849,7339376.199999998,-221839.08729999996
2003-04-28,28.6221,43258000.0,0.0,1238134807.33,0.0,0.0,-0.18913592499298856,7339376.199999998,-221839.08729999996
2003-04-29,29.471702,43258000.0,0.0,1274886866.16,0.0,0.0,-0.18908675278730624,7339376.199999998,-221839.08729999996
2003-04-30,29.258696,39463000.0,-3795000.0,1154635939.42,-111036751.32000001,-0.09616602734172322,-5.44136490517087,-14867974.064000005,-5776671.913675001
2003-05-02,28.658354,39463000.0,0.0,1130944631.82,0.0,0.0,-0.09503170452448537,-14867974.064000001,-1594993.7136750005
2003-05-05,29.636845,39455300.0,-7700.0,1169330606.77,-228203.7065,-0.00019515755867398265,-0.10629041665259337,-22252991.0053,-2869988.2990000006
2003-05-06,29.66979,39455300.0,0.0,1170630462.28,0.0,0.0,-0.09493617310014461,-22252991.0053,-2869988.2990000006
2003-05-07,29.58385,39455300.0,0.0,1167239686.72,0.0,0.0,-0.09493617310014461,-22252991.0053,-3722725.381102501
2003-05-08,28.561075,39455300.0,0.0,1126885781.88,0.0,0.0,-0.09488646743811945,-45640.7413,-3722725.381102501
2003-05-09,28.636314,39705300.0,250000.0,1137013436.41,7159078.5,0.006296388653597652,0.2683106831397842,1386174.9586999998,-3364771.4561025007
2003-05-12,28.394658,40705300.0,1000000.0,1155813081.85,28394658.0,0.02456682524699528,1.3095202951194829,7110747.3,-1945038.5561025008
2003-05-13,28.519743,40708100.0,2800.0,1160984532.33,79855.28039999999,6.878238096741654e-05,-0.09996986555321821,7126718.35608,-1941045.7920825009
2003-05-14,28.764134,40708100.0,0.0,1170933249.83,0.0,0.0,-0.10394587153552834,7126718.35608,-1941045.7920825004
2003-05-15,29.197543,40708100.0,0.0,1188576487.56,0.0,0.0,-0.10390418694778357,7126718.35608,-1946724.112305001
2003-05-16,29.403261,40708100.0,0.0,1196950881.43,0.0,0.0,-0.10390418694778357,5694902.65608,-1946724.112305001
2003-05-19,28.458187,40708100.0,0.0,1158478716.51,0.0,0.0,-0.10390418694778357,15971.056079999998,-1946724.112305001
2003-05-20,28.058192,40711800.0,3700.0,1142299506.95,103815.31039999999,9.088274114482666e-05,-0.09869489942236508,20763.062079999996,-1941533.3467850008
2003-05-21,27.323026,40961800.0,250000.0,1119200335.33,6830756.5,0.006103247367224858,0.24586171107935484,1386914.3620799999,-1599995.5217850008
2003-05-22,27.739873,41961800.0,1000000.0,1164014997.86,27739873.0,0.023831198954479767,1.2506713902892228,6934888.96208,-213001.87178500052
2003-05-23,27.642372,43211800.0,1250000.0,1194476640.78,34552965.0,0.028927283983918445,1.5476252930390035,13845481.962080002,1514646.3782149996
2003-05-26,27.853016,43211800.0,0.0,1203578938.3,0.0,0.0,-0.158974480384246,13845481.962080002,-320197.67178500054
2003-05-27,27.468142,43217000.0,5200.0,1187090683.58,142834.3384,0.00012032302196934408,-0.1519364435077174,13853285.76768,-313055.95486500056
2003-05-28,28.769643,43217000.0,0.0,1243337666.53,0.0,0.0,-0.1589859287118379,12487134.46768,-313055.95486500056
2003-05-29,28.964296,42917000.0,-300000.0,1243060705.58,-8689288.8,-0.006990236889473281,-0.5672333459133109,5201302.10768,4804317.171135
2003-05-30,29.02822,42917000.0,0.0,1245804123.08,0.0,0.0,-0.155353716608113,-1709290.89232,4804317.171135
2003-06-02,29.809382,42917000.0,0.0,1279329265.28,0.0,0.0,-0.155353716608113,-1709290.89232,4815727.356459999
2003-06-03,29.681451,43820800.0,903800.0,1300664926.96,26826095.413799997,0.020624908735334103,1.0554161995265792,3627361.3227599994,6157032.127149999
2003-06-04,29.874254,43820800.0,0.0,1309113689.44,0.0,0.0,-0.13866380379236373,3627361.3227599994,6157032.127149999
2003-06-05,29.84705,43820800.0,0.0,1307921629.14,0.0,0.0,-0.15096585052582961,5365219.08276,6157032.127149999
2003-06-06,30.820107,43820800.0,0.0,1350561759.98,0.0,0.0,-0.15096585052582961,5365219.08276,5799078.202149999
2003-06-09,30.401616,43820800.0,0.0,1332223133.45,0.0,0.0,-0.15096585052582961,5365219.08276,4379345.302149999
2003-06-10,30.788796,43825500.0,4700.0,1349334380.25,144707.3412,0.00010724349969737606,-0.14447886360596804,28941.46824,4382587.90519
2003-06-11,31.058508,43825500.0,0.0,1361154629.66,0.0,0.0,-0.15102159945718435,28941.46824,4382587.90519
2003-06-12,31.714688,43825500.0,0.0,1389912041.3,0.0,0.0,-0.15097293193900596,28941.46824,4382587.90519
2003-06-13,31.516914,43825500.0,0.0,1381244527.43,0.0,0.0,-0.15097293193900596,28941.46824,4382587.90519
2003-06-16,31.555174,43825500.0,0.0,1382921270.33,0.0,0.0,-0.14352645737394462,28941.46824,4382587.90519
2003-06-17,32.255597,43829190.0,3690.0,1413736668.41,119023.15293000001,8.419046884018567e-05,-0.138420880261599,23804.630586000003,4383348.2973165
2003-06-18,32.156998,43829190.0,0.0,1409415193.87,0.0,0.0,-0.12131565268224923,23804.630586000003,4041810.4723165
